tripduration,start station id,start station latitude,start station longitude,end station id,end station latitude,end station longitude,bikeid,usertype,birth year
371,301,40.72217444,-73.98368779,293,40.73028666,-73.9907647,21961,Subscriber,1991
1221,301,40.72217444,-73.98368779,296,40.71413089,-73.9970468,21247,Customer,
1459,301,40.72217444,-73.98368779,342,40.71739973,-73.98016555,22412,Customer,
282,301,40.72217444,-73.98368779,438,40.72779126,-73.98564945,19390,Subscriber,1962
729,301,40.72217444,-73.98368779,503,40.73827428,-73.98751968,19597,Subscriber,1980
1399,301,40.72217444,-73.98368779,526,40.74765947,-73.98490707,22985,Subscriber,1967
232,301,40.72217444,-73.98368779,439,40.7262807,-73.98978041,19901,Subscriber,1987
947,301,40.72217444,-73.98368779,459,40.746745,-74.007756,22751,Subscriber,1985
1319,301,40.72217444,-73.98368779,356,40.71622644,-73.98261206,18171,Subscriber,1976
833,301,40.72217444,-73.98368779,223,40.73781509,-73.99994661,19621,Customer,
959,301,40.72217444,-73.98368779,442,40.746647,-73.993915,17572,Subscriber,1983
157,301,40.72217444,-73.98368779,410,40.72066442,-73.98517977,21566,Subscriber,1985
333,301,40.72217444,-73.98368779,403,40.72502876,-73.99069656,19466,Subscriber,1975
1419,301,40.72217444,-73.98368779,442,40.746647,-73.993915,18925,Subscriber,1959
3894,301,40.72217444,-73.98368779,531,40.71893904,-73.99266288,22264,Subscriber,1954
434,301,40.72217444,-73.98368779,350,40.71559509,-73.9870295,22851,Subscriber,1974
1233,301,40.72217444,-73.98368779,454,40.75455731,-73.96592976,24066,Subscriber,1971
609,301,40.72217444,-73.98368779,297,40.734232,-73.986923,15745,Subscriber,1970
1053,301,40.72217444,-73.98368779,526,40.74765947,-73.98490707,22639,Subscriber,1984
300,301,40.72217444,-73.98368779,511,40.72938685,-73.97772429,22504,Subscriber,1975
533,301,40.72217444,-73.98368779,251,40.72317958,-73.99480012,21396,Subscriber,1977
698,301,40.72217444,-73.98368779,146,40.71625008,-74.0091059,15978,Subscriber,1985
141,301,40.72217444,-73.98368779,428,40.72467721,-73.98783413,15632,Subscriber,1976
546,301,40.72217444,-73.98368779,128,40.72710258,-74.00297088,22354,Subscriber,1961
447,301,40.72217444,-73.98368779,229,40.72743423,-73.99379025,22718,Subscriber,1989
1244,301,40.72217444,-73.98368779,225,40.74195138,-74.00803013,22004,Subscriber,1988
1451,301,40.72217444,-73.98368779,410,40.72066442,-73.98517977,21370,Subscriber,1972
1139,301,40.72217444,-73.98368779,150,40.7208736,-73.98085795,15978,Subscriber,1990
221,301,40.72217444,-73.98368779,394,40.72521311,-73.97768752,22200,Subscriber,1987
146,301,40.72217444,-73.98368779,393,40.72299208,-73.97995466,22945,Subscriber,1987
569,301,40.72217444,-73.98368779,301,40.72217444,-73.98368779,22048,Subscriber,1989
463,301,40.72217444,-73.98368779,236,40.7284186,-73.98713956,22849,Subscriber,1982
709,301,40.72217444,-73.98368779,403,40.72502876,-73.99069656,22991,Subscriber,1987
286,301,40.72217444,-73.98368779,236,40.7284186,-73.98713956,19895,Subscriber,1983
148,301,40.72217444,-73.98368779,150,40.7208736,-73.98085795,22356,Subscriber,1988
1102,301,40.72217444,-73.98368779,485,40.75038009,-73.98338988,16978,Subscriber,1981
224,301,40.72217444,-73.98368779,265,40.72229346,-73.99147535,17526,Subscriber,1969
406,301,40.72217444,-73.98368779,502,40.714215,-73.981346,22288,Subscriber,1959
418,301,40.72217444,-73.98368779,311,40.7172274,-73.98802084,22413,Subscriber,1974
838,301,40.72217444,-73.98368779,532,40.710451,-73.960876,17746,Subscriber,1982
850,301,40.72217444,-73.98368779,253,40.73543934,-73.99453948,22092,Subscriber,1979
1009,301,40.72217444,-73.98368779,483,40.73223272,-73.98889957,20366,Subscriber,1958
774,301,40.72217444,-73.98368779,382,40.73492695,-73.99200509,22812,Subscriber,1964
281,301,40.72217444,-73.98368779,511,40.72938685,-73.97772429,15932,Subscriber,1967
820,301,40.72217444,-73.98368779,536,40.74144387,-73.97536082,22454,Subscriber,1992
527,301,40.72217444,-73.98368779,403,40.72502876,-73.99069656,21957,Subscriber,1985
397,301,40.72217444,-73.98368779,300,40.728145,-73.990214,20125,Subscriber,1966
225,301,40.72217444,-73.98368779,438,40.72779126,-73.98564945,22019,Subscriber,1977
759,301,40.72217444,-73.98368779,345,40.73649403,-73.99704374,22048,Subscriber,1980
487,301,40.72217444,-73.98368779,293,40.73028666,-73.9907647,22897,Subscriber,1967
400,301,40.72217444,-73.98368779,237,40.73047309,-73.98672378,22319,Subscriber,1976
348,301,40.72217444,-73.98368779,339,40.72580614,-73.97422494,22231,Subscriber,1986
196,301,40.72217444,-73.98368779,401,40.72019576,-73.98997825,23257,Subscriber,1987
1466,301,40.72217444,-73.98368779,509,40.7454973,-74.00197139,22744,Subscriber,1957
444,301,40.72217444,-73.98368779,229,40.72743423,-73.99379025,17354,Subscriber,1988
438,301,40.72217444,-73.98368779,303,40.72362738,-73.99949601,22126,Subscriber,1991
606,301,40.72217444,-73.98368779,545,40.736502,-73.97809472,17551,Subscriber,1990
626,301,40.72217444,-73.98368779,151,40.7218158,-73.99720307,16594,Subscriber,1992
726,301,40.72217444,-73.98368779,368,40.73038599,-74.00214988,22265,Subscriber,1975
490,301,40.72217444,-73.98368779,356,40.71622644,-73.98261206,17615,Subscriber,1989
344,301,40.72217444,-73.98368779,265,40.72229346,-73.99147535,18389,Subscriber,1970
989,301,40.72217444,-73.98368779,2002,40.716887,-73.963198,22683,Subscriber,1988
972,301,40.72217444,-73.98368779,2002,40.716887,-73.963198,22343,Subscriber,1979
156,301,40.72217444,-73.98368779,445,40.72740794,-73.98142006,19933,Subscriber,1967
553,301,40.72217444,-73.98368779,369,40.73224119,-74.00026394,22327,Subscriber,1982
327,301,40.72217444,-73.98368779,336,40.73047747,-73.99906065,22671,Subscriber,1976
3466,301,40.72217444,-73.98368779,532,40.710451,-73.960876,14621,Customer,
305,301,40.72217444,-73.98368779,531,40.71893904,-73.99266288,20154,Subscriber,1977
3433,301,40.72217444,-73.98368779,532,40.710451,-73.960876,20978,Customer,
699,301,40.72217444,-73.98368779,251,40.72317958,-73.99480012,23051,Subscriber,1960
391,301,40.72217444,-73.98368779,394,40.72521311,-73.97768752,17249,Subscriber,1989
632,301,40.72217444,-73.98368779,358,40.73291553,-74.00711384,20021,Subscriber,1988
1314,301,40.72217444,-73.98368779,352,40.76340613,-73.97722479,19740,Subscriber,1986
322,301,40.72217444,-73.98368779,229,40.72743423,-73.99379025,14654,Subscriber,1974
1127,301,40.72217444,-73.98368779,522,40.75714758,-73.97207836,15164,Subscriber,1983
354,301,40.72217444,-73.98368779,250,40.72456089,-73.99565293,17353,Subscriber,1959
1295,301,40.72217444,-73.98368779,490,40.751551,-73.993934,22666,Customer,
526,301,40.72217444,-73.98368779,369,40.73224119,-74.00026394,22786,Subscriber,1980
1331,301,40.72217444,-73.98368779,347,40.728846,-74.008591,16461,Subscriber,1989
233,301,40.72217444,-73.98368779,401,40.72019576,-73.98997825,18247,Subscriber,1987
1258,301,40.72217444,-73.98368779,477,40.75640548,-73.9900262,22536,Subscriber,1990
353,301,40.72217444,-73.98368779,250,40.72456089,-73.99565293,16070,Subscriber,1991
549,301,40.72217444,-73.98368779,369,40.73224119,-74.00026394,16383,Subscriber,1986
892,301,40.72217444,-73.98368779,496,40.73726186,-73.99238967,16561,Subscriber,1987
461,301,40.72217444,-73.98368779,307,40.71427487,-73.98990025,15531,Subscriber,1974
1119,301,40.72217444,-73.98368779,362,40.75172632,-73.98753523,17902,Subscriber,1989
489,301,40.72217444,-73.98368779,293,40.73028666,-73.9907647,20545,Subscriber,1989
648,301,40.72217444,-73.98368779,320,40.717571,-74.005549,16793,Subscriber,1989
658,301,40.72217444,-73.98368779,503,40.73827428,-73.98751968,19244,Subscriber,1987
306,301,40.72217444,-73.98368779,250,40.72456089,-73.99565293,21210,Subscriber,1992
871,301,40.72217444,-73.98368779,474,40.7451677,-73.98683077,24067,Subscriber,1987
334,301,40.72217444,-73.98368779,300,40.728145,-73.990214,15948,Subscriber,1994
706,301,40.72217444,-73.98368779,351,40.70530954,-74.00612572,17555,Subscriber,1990
813,301,40.72217444,-73.98368779,417,40.71291224,-74.01020234,15817,Subscriber,1976
557,301,40.72217444,-73.98368779,545,40.736502,-73.97809472,19886,Subscriber,1991
299,301,40.72217444,-73.98368779,403,40.72502876,-73.99069656,15549,Subscriber,1984
1620,301,40.72217444,-73.98368779,2023,40.75968085,-73.97031366,16485,Subscriber,1983
910,301,40.72217444,-73.98368779,337,40.7037992,-74.00838676,15057,Subscriber,1955
211,301,40.72217444,-73.98368779,403,40.72502876,-73.99069656,21305,Subscriber,1983
563,301,40.72217444,-73.98368779,253,40.73543934,-73.99453948,21212,Subscriber,1988
1291,301,40.72217444,-73.98368779,362,40.75172632,-73.98753523,19081,Subscriber,1985
1057,301,40.72217444,-73.98368779,387,40.71273266,-74.0046073,18635,Subscriber,1981
819,301,40.72217444,-73.98368779,537,40.74025878,-73.98409214,17063,Subscriber,1986
873,301,40.72217444,-73.98368779,460,40.71285887,-73.96590294,19109,Subscriber,1980
1153,301,40.72217444,-73.98368779,379,40.749156,-73.9916,19880,Subscriber,1988
1346,301,40.72217444,-73.98368779,388,40.74971775,-74.00295035,16143,Subscriber,1992
1082,301,40.72217444,-73.98368779,351,40.70530954,-74.00612572,21577,Subscriber,1986
967,301,40.72217444,-73.98368779,435,40.74173969,-73.99415556,18643,Subscriber,1979
243,301,40.72217444,-73.98368779,403,40.72502876,-73.99069656,18064,Subscriber,1989
1277,301,40.72217444,-73.98368779,489,40.75066386,-74.00176802,14601,Subscriber,1956
428,301,40.72217444,-73.98368779,250,40.72456089,-73.99565293,20162,Customer,
514,301,40.72217444,-73.98368779,294,40.73049393,-73.9957214,16508,Subscriber,1988
702,301,40.72217444,-73.98368779,128,40.72710258,-74.00297088,21083,Subscriber,1988
1106,301,40.72217444,-73.98368779,195,40.70905623,-74.01043382,15787,Subscriber,1971
285,301,40.72217444,-73.98368779,403,40.72502876,-73.99069656,22819,Subscriber,1972
186,301,40.72217444,-73.98368779,349,40.71850211,-73.98329859,16886,Subscriber,1978
1388,301,40.72217444,-73.98368779,3002,40.711512,-74.015756,15293,Subscriber,1990
1101,301,40.72217444,-73.98368779,260,40.70365182,-74.01167797,20205,Subscriber,1986
485,301,40.72217444,-73.98368779,293,40.73028666,-73.9907647,19235,Subscriber,1990
435,301,40.72217444,-73.98368779,250,40.72456089,-73.99565293,22595,Subscriber,1975
1193,301,40.72217444,-73.98368779,526,40.74765947,-73.98490707,15967,Subscriber,1990
519,301,40.72217444,-73.98368779,229,40.72743423,-73.99379025,19297,Subscriber,1973
430,301,40.72217444,-73.98368779,325,40.73624527,-73.98473765,16702,Customer,
715,301,40.72217444,-73.98368779,348,40.72490985,-74.00154702,22027,Subscriber,1990
174,301,40.72217444,-73.98368779,403,40.72502876,-73.99069656,15176,Subscriber,1995
709,301,40.72217444,-73.98368779,151,40.7218158,-73.99720307,17504,Subscriber,1988
1428,301,40.72217444,-73.98368779,458,40.751396,-74.005226,23461,Subscriber,1984
417,301,40.72217444,-73.98368779,545,40.736502,-73.97809472,22703,Subscriber,1979
851,301,40.72217444,-73.98368779,257,40.71939226,-74.00247214,23575,Subscriber,1991
544,301,40.72217444,-73.98368779,475,40.73524276,-73.98758561,22994,Subscriber,1980
404,301,40.72217444,-73.98368779,433,40.72955361,-73.98057249,22013,Customer,
529,301,40.72217444,-73.98368779,151,40.7218158,-73.99720307,22865,Subscriber,1986
972,301,40.72217444,-73.98368779,351,40.70530954,-74.00612572,23080,Subscriber,1987
479,301,40.72217444,-73.98368779,250,40.72456089,-73.99565293,14827,Subscriber,1993
627,301,40.72217444,-73.98368779,2004,40.724399,-74.004704,22362,Subscriber,1989
1037,301,40.72217444,-73.98368779,301,40.72217444,-73.98368779,20272,Subscriber,1966
913,301,40.72217444,-73.98368779,442,40.746647,-73.993915,16296,Subscriber,1983
742,301,40.72217444,-73.98368779,257,40.71939226,-74.00247214,22912,Subscriber,1985
1395,301,40.72217444,-73.98368779,82,40.71117416,-74.00016545,18670,Subscriber,1973
655,301,40.72217444,-73.98368779,168,40.73971301,-73.99456405,20272,Subscriber,1992
376,301,40.72217444,-73.98368779,439,40.7262807,-73.98978041,16331,Subscriber,1953
289,301,40.72217444,-73.98368779,229,40.72743423,-73.99379025,16301,Subscriber,1986
1649,301,40.72217444,-73.98368779,467,40.68312489,-73.97895137,22245,Subscriber,1985
306,301,40.72217444,-73.98368779,311,40.7172274,-73.98802084,23257,Subscriber,1980
440,301,40.72217444,-73.98368779,293,40.73028666,-73.9907647,18675,Subscriber,1979
290,301,40.72217444,-73.98368779,403,40.72502876,-73.99069656,19803,Subscriber,1962
361,301,40.72217444,-73.98368779,511,40.72938685,-73.97772429,17389,Subscriber,1975
448,301,40.72217444,-73.98368779,236,40.7284186,-73.98713956,21970,Customer,
684,301,40.72217444,-73.98368779,253,40.73543934,-73.99453948,22578,Subscriber,1982
2167,301,40.72217444,-73.98368779,267,40.75097711,-73.98765428,21222,Subscriber,1982
1052,301,40.72217444,-73.98368779,315,40.70355377,-74.00670227,23901,Subscriber,1978
569,301,40.72217444,-73.98368779,497,40.73704984,-73.99009296,18737,Subscriber,1978
547,301,40.72217444,-73.98368779,263,40.71729,-73.996375,21401,Subscriber,1971
859,301,40.72217444,-73.98368779,531,40.71893904,-73.99266288,18094,Subscriber,1997
838,301,40.72217444,-73.98368779,531,40.71893904,-73.99266288,16768,Subscriber,1969
214,301,40.72217444,-73.98368779,317,40.72453734,-73.98185424,22094,Subscriber,1992
200,301,40.72217444,-73.98368779,438,40.72779126,-73.98564945,23434,Subscriber,1976
437,301,40.72217444,-73.98368779,326,40.72953837,-73.98426726,19240,Subscriber,1981
294,301,40.72217444,-73.98368779,300,40.728145,-73.990214,19581,Subscriber,1980
1054,301,40.72217444,-73.98368779,284,40.73901691,-74.00263761,19592,Subscriber,1989
594,301,40.72217444,-73.98368779,285,40.73454567,-73.99074142,24064,Subscriber,1986
129,301,40.72217444,-73.98368779,432,40.72621788,-73.98379855,15809,Subscriber,1990
753,301,40.72217444,-73.98368779,307,40.71427487,-73.98990025,19465,Subscriber,1970
180,301,40.72217444,-73.98368779,432,40.72621788,-73.98379855,23035,Subscriber,1973
418,301,40.72217444,-73.98368779,250,40.72456089,-73.99565293,22599,Subscriber,1983
641,301,40.72217444,-73.98368779,263,40.71729,-73.996375,22500,Subscriber,1958
863,301,40.72217444,-73.98368779,328,40.72405549,-74.00965965,19502,Subscriber,1979
1011,301,40.72217444,-73.98368779,327,40.7153379,-74.01658354,16232,Subscriber,1992
246,301,40.72217444,-73.98368779,428,40.72467721,-73.98783413,21676,Subscriber,1962
1082,301,40.72217444,-73.98368779,327,40.7153379,-74.01658354,16479,Subscriber,1970
430,301,40.72217444,-73.98368779,300,40.728145,-73.990214,18382,Subscriber,1966
274,301,40.72217444,-73.98368779,438,40.72779126,-73.98564945,16736,Subscriber,1983
165,301,40.72217444,-73.98368779,393,40.72299208,-73.97995466,19752,Subscriber,1978
621,301,40.72217444,-73.98368779,382,40.73492695,-73.99200509,18086,Subscriber,1984
258,301,40.72217444,-73.98368779,266,40.72368361,-73.97574813,21709,Subscriber,1986
111,301,40.72217444,-73.98368779,393,40.72299208,-73.97995466,23035,Customer,
75,301,40.72217444,-73.98368779,410,40.72066442,-73.98517977,22735,Subscriber,1972
995,301,40.72217444,-73.98368779,212,40.74334935,-74.00681753,23240,Subscriber,1988
1706,301,40.72217444,-73.98368779,458,40.751396,-74.005226,22223,Subscriber,1980
1413,301,40.72217444,-73.98368779,298,40.68683208,-73.9796772,24222,Subscriber,1983
1152,301,40.72217444,-73.98368779,254,40.73532427,-73.99800419,17847,Subscriber,1980
567,301,40.72217444,-73.98368779,236,40.7284186,-73.98713956,22709,Subscriber,1987
547,301,40.72217444,-73.98368779,236,40.7284186,-73.98713956,23818,Subscriber,1986
1519,301,40.72217444,-73.98368779,353,40.68539567,-73.97431458,22331,Customer,
344,301,40.72217444,-73.98368779,229,40.72743423,-73.99379025,18058,Subscriber,1990
302,301,40.72217444,-73.98368779,438,40.72779126,-73.98564945,17822,Customer,
765,301,40.72217444,-73.98368779,356,40.71622644,-73.98261206,22631,Subscriber,1986
521,301,40.72217444,-73.98368779,511,40.72938685,-73.97772429,23019,Subscriber,1978
947,301,40.72217444,-73.98368779,375,40.72679454,-73.99695094,16331,Subscriber,1993
461,301,40.72217444,-73.98368779,531,40.71893904,-73.99266288,22841,Subscriber,1984
1221,301,40.72217444,-73.98368779,367,40.75828065,-73.97069431,22468,Subscriber,1992
617,301,40.72217444,-73.98368779,408,40.71076228,-73.99400398,23500,Subscriber,1992
677,301,40.72217444,-73.98368779,285,40.73454567,-73.99074142,19382,Subscriber,1990
279,301,40.72217444,-73.98368779,433,40.72955361,-73.98057249,20619,Subscriber,1987
337,301,40.72217444,-73.98368779,300,40.728145,-73.990214,18686,Subscriber,1966
1367,301,40.72217444,-73.98368779,518,40.74780373,-73.9734419,17572,Subscriber,1983
1272,301,40.72217444,-73.98368779,518,40.74780373,-73.9734419,22322,Subscriber,1978
209,301,40.72217444,-73.98368779,400,40.71926081,-73.98178024,23972,Subscriber,1989
502,301,40.72217444,-73.98368779,336,40.73047747,-73.99906065,17604,Subscriber,1975
298,301,40.72217444,-73.98368779,251,40.72317958,-73.99480012,22746,Subscriber,1989
983,301,40.72217444,-73.98368779,483,40.73223272,-73.98889957,16797,Subscriber,1969
645,301,40.72217444,-73.98368779,504,40.73221853,-73.98165557,22945,Subscriber,1991
933,301,40.72217444,-73.98368779,483,40.73223272,-73.98889957,15738,Subscriber,1963
246,301,40.72217444,-73.98368779,356,40.71622644,-73.98261206,22054,Subscriber,1968
268,301,40.72217444,-73.98368779,312,40.722055,-73.989111,18533,Subscriber,1976
1019,301,40.72217444,-73.98368779,401,40.72019576,-73.98997825,20759,Customer,
941,301,40.72217444,-73.98368779,401,40.72019576,-73.98997825,20179,Customer,
654,301,40.72217444,-73.98368779,251,40.72317958,-73.99480012,23428,Subscriber,1960
988,301,40.72217444,-73.98368779,435,40.74173969,-73.99415556,15595,Subscriber,1956
591,301,40.72217444,-73.98368779,358,40.73291553,-74.00711384,21158,Subscriber,1988
224,301,40.72217444,-73.98368779,432,40.72621788,-73.98379855,22291,Subscriber,1973
1040,301,40.72217444,-73.98368779,440,40.75255434,-73.97282625,17029,Subscriber,1991
793,301,40.72217444,-73.98368779,539,40.71534825,-73.96024116,22772,Subscriber,1979
377,301,40.72217444,-73.98368779,250,40.72456089,-73.99565293,16329,Subscriber,1959
469,301,40.72217444,-73.98368779,375,40.72679454,-73.99695094,14703,Subscriber,1979
1428,301,40.72217444,-73.98368779,477,40.75640548,-73.9900262,18307,Subscriber,1990
1248,301,40.72217444,-73.98368779,456,40.7597108,-73.97402311,19954,Subscriber,1990
299,301,40.72217444,-73.98368779,300,40.728145,-73.990214,18702,Subscriber,1987
654,301,40.72217444,-73.98368779,497,40.73704984,-73.99009296,19996,Subscriber,1979
501,301,40.72217444,-73.98368779,369,40.73224119,-74.00026394,18667,Subscriber,1986
